EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,113,0,Arrow,Right,1052900
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,114,0,Arrow,Right,1053046
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,115,0,Arrow,Right,1053197
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,116,0,Arrow,Right,1053343
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,117,0,Arrow,Right,1053490
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,118,0,Arrow,Right,1053642
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,119,0,Arrow,Right,1053790
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,120,0,Arrow,Right,1053938
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,121,0,Arrow,Right,1054085
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,122,0,Arrow,Right,1054243
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,123,0,Arrow,Right,1054390
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,124,0,Arrow,Right,1054536
